Source,Participant.ID,Timestamp,Center,Left,Right,Answer,Alg.Label,Response.Time..s.
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:22:55,impala,buzzard,manatee,manatee,Random,3.716
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:22:59,iguana,wolf,ram,wolf,Random,5.383
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:23:04,zebra,donkey,dog,donkey,Random,4.075
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:23:16,shark,flamingo,mongoose,flamingo,Random,3.568
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:23:27,mouse,porcupine,otter,porcupine,Random,5.047
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:23:32,hippopotamus,wombat,clam,clam,Random,1.771
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:23:41,chinchilla,bluejay,wren,bluejay,Random,3.522
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:23:48,cobra,jackal,chinchilla,jackal,Random,2.737
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:23:56,ox,human,caribou,caribou,Random,3.155
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:24:00,mouse,snail,woodchuck,woodchuck,Random,6.978
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:24:07,flamingo,squirrel,kangaroo,squirrel,Random,1.256
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:24:10,fly,swan,cobra,cobra,Random,2.565
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:24:13,mongoose,bee,panda,bee,Random,4.029
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:24:18,orangutan,kangaroo,lynx,kangaroo,Random,2.375
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:24:22,jackal,goose,cheetah,cheetah,Random,2.296
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:24:27,oriole,prairie dog,coyote,prairie dog,Random,2.399
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:24:30,dog,woodpecker,oriole,woodpecker,Random,2.599
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:24:33,parrot,shrew,seagull,seagull,Random,2.849
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:24:36,hornet,gorilla,clam,gorilla,Random,1.916
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:24:39,wallaby,platypus,cow,platypus,Random,2.45
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:25:01,alpaca,tapir,gnat,tapir,Random,0.991
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:25:02,weasel,impala,otter,otter,Random,1.552
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:25:04,tadpole,cardinal,crane,crane,Test,2.256
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:25:13,orangutan,tapir,gibbon,gibbon,Random,1.843
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:25:17,rhinoceros,pigeon,gazelle,gazelle,Random,1.373
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:25:18,caterpillar,parrot,musk ox,parrot,Random,1.589
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:25:20,snake,anteater,elk,anteater,Random,2.693
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:25:23,polar bear,beaver,kangaroo,kangaroo,Random,1.293
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:25:25,newt,heron,snail,heron,Random,2.565
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:25:29,wren,rooster,pig,rooster,Random,1.672
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:25:31,ant,rattlesnake,badger,badger,Test,2.225
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:25:34,crow,prairie dog,polar bear,prairie dog,Random,3.333
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:25:41,dog,giraffe,ostrich,giraffe,Random,2.426
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:25:51,human,flamingo,monkey,flamingo,Random,1.119
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:25:52,hornet,tortoise,porpoise,tortoise,Test,2.049
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:26:07,chicken,rhinoceros,weasel,weasel,Random,1.955
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:26:18,platypus,grasshopper,crane,crane,Random,3.405
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:26:32,llama,porpoise,seal,porpoise,Random,3.315
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:26:35,polar bear,sheep,beetle,sheep,Random,1.416
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:26:38,mole,elk,insect,insect,Random,1.676
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:26:40,llama,wolverine,bull,wolverine,Random,1.099
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:26:41,tortoise,hippopotamus,penguin,hippopotamus,Random,1.429
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:26:48,bluejay,bull,lamb,lamb,Random,1.909
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:27:05,cheetah,mole,woodchuck,woodchuck,Random,2.463
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:27:07,wolf,gnat,ocelot,ocelot,Random,1.97
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:27:12,musk ox,deer,muskrat,muskrat,Random,2.826
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:27:19,bison,cricket,roadrunner,roadrunner,Random,3.395
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:27:23,goat,pony,moth,pony,Random,1.749
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:27:25,chameleon,pelican,butterfly,butterfly,Random,1.309
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:27:26,gibbon,salamander,bat,salamander,Random,1.949
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:27:29,alpaca,eagle,mosquito,eagle,Random,1.715
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:27:33,salamander,goat,chameleon,goat,Random,1.619
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:27:34,camel,woodpecker,loon,loon,Random,1.633
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:27:36,snake,python,raccoon,raccoon,Random,2.169
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:27:43,newt,alligator,bat,alligator,Random,0.892
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:27:44,lamb,pig,zebra,zebra,Random,3.078
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:27:48,gecko,reindeer,lizard,lizard,Random,1.771
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:27:53,jackal,colt,insect,insect,Random,2.281
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:27:55,heron,leopard,vole,vole,Random,2.652
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:28:01,cockroach,octopus,fowl,fowl,Random,1.526
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:28:03,monkey,eagle,cow,eagle,Random,1.596
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:28:05,tasmanian devil,cat,emu,emu,Random,2.229
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:28:11,anemone,crane,duck,crane,Random,1.405
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:28:13,gila monster,yak,cat,cat,Random,1.472
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:28:15,salamander,swan,muskrat,swan,Random,1.513
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:28:18,octopus,rattlesnake,lion,lion,Random,1.654
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:28:19,frog,colt,flamingo,colt,Random,1.022
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:28:24,parrot,pigeon,snail,pigeon,Random,1.372
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:28:26,chimp,butterfly,chicken,chicken,Random,3.085
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:28:29,flea,hummingbird,tadpole,tadpole,Random,1.799
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:28:36,parrot,hippopotamus,armadillo,armadillo,Random,2.018
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:28:38,ibis,puma,chinchilla,puma,Random,0.582
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:28:39,elephant,porpoise,flamingo,flamingo,Random,0.515
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:28:42,rattlesnake,chicken,tasmanian devil,chicken,Random,0.661
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:28:49,robin,ocelot,guinea pig,ocelot,Random,0.749
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:28:53,newt,whale,turtle,turtle,Random,3.266
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:28:58,lizard,fowl,rat,fowl,Random,2.048
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:29:08,ram,woodchuck,camel,woodchuck,Test,1.536
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:29:10,anemone,bee,shrew,shrew,Random,0.892
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:29:11,hamster,squid,cricket,squid,Random,1.004
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:29:18,butterfly,gopher,llama,llama,Random,1.102
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:29:19,tasmanian devil,elk,leopard,elk,Random,1.869
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:29:28,jaguar,guinea pig,deer,deer,Random,1.161
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:29:37,mule,ant,panther,panther,Random,2.179
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:29:39,yak,butterfly,wolverine,wolverine,Random,2.075
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:29:41,vole,otter,caterpillar,otter,Random,1.393
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:29:45,sloth,reindeer,armadillo,armadillo,Random,1.849
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:29:51,human,horse,butterfly,horse,Random,1.855
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:29:55,woodchuck,orangutan,ape,ape,Random,1.641
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:29:59,hamster,ape,sparrow,ape,Random,4.976
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:30:05,giraffe,baboon,robin,baboon,Random,2.449
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:30:07,bobcat,vulture,goat,goat,Random,2.429
Dec2015_Random,6gXyPJ3VOW5xxGHBTP1t2XF22gRT2K,12-03-15 20:30:10,chicken,cow,hedgehog,cow,Random,3.599
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:28:20,goat,vulture,moose,moose,Random,325.338
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:33:46,seagull,newt,dog,dog,Random,1.58
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:33:47,pelican,grasshopper,otter,otter,Test,1.704
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:33:51,sparrow,marten,musky,musky,Random,1.221
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:33:54,chipmunk,cardinal,rat,rat,Random,1.313
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:33:57,cougar,iguana,musk ox,iguana,Random,1.424
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:34:06,jaguar,chimp,snake,chimp,Random,1.09
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:34:08,horse,hedgehog,cow,hedgehog,Random,1.327
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:34:15,bat,fowl,alpaca,fowl,Random,1.37
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:34:16,wildebeest,caterpillar,snake,caterpillar,Random,1.237
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:34:22,buzzard,duck,centipede,centipede,Random,1.63
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:34:24,centipede,coyote,tasmanian devil,coyote,Random,0.896
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:34:27,lynx,sparrow,wren,sparrow,Random,0.947
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:34:28,hyena,moth,beaver,beaver,Random,1.057
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:34:30,wombat,skunk,hippopotamus,skunk,Random,1.396
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:34:35,moth,rodent,wren,wren,Random,1.426
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:34:37,flea,seal,panda,panda,Random,1.681
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:34:40,badger,duck,weasel,weasel,Random,1.7
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:34:45,donkey,monkey,baboon,monkey,Random,1.363
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:34:47,giraffe,chinchilla,quail,chinchilla,Random,3.103
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:34:53,wasp,aardvark,dog,dog,Random,2.01
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:34:55,emu,alpaca,baboon,baboon,Random,1.96
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:35:09,otter,centipede,canary,centipede,Random,1.891
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:35:11,ocelot,hyena,mongoose,hyena,Random,1.767
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:35:13,puma,cow,walrus,cow,Random,1.596
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:35:17,hawk,peacock,yak,peacock,Random,2.277
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:35:22,eagle,pelican,penguin,pelican,Random,2.023
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:35:24,lobster,cheetah,emu,emu,Random,1.72
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:35:26,badger,fox,sea lion,fox,Random,2.006
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:35:28,manatee,bull,kangaroo,kangaroo,Random,1.804
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:35:33,fox,wildebeest,emu,wildebeest,Test,3.947
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:35:37,opossum,baboon,cougar,cougar,Random,3.353
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:35:40,snail,loon,crow,crow,Random,2.88
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:35:44,pony,mouse,ladybug,ladybug,Random,4.847
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:35:50,pig,armadillo,octopus,octopus,Random,1.393
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:35:55,bee,beetle,centipede,beetle,Random,1.219
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:36:01,opossum,newt,pig,newt,Random,1.23
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:36:02,dove,gull,salamander,salamander,Random,1.53
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:36:06,frog,skunk,rodent,rodent,Random,2.2
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:36:16,parrot,python,penguin,penguin,Random,0.984
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:36:17,bear,grasshopper,gull,gull,Random,1.427
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:36:19,bull,clam,hedgehog,hedgehog,Random,1.596
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:36:24,opossum,grasshopper,anemone,anemone,Random,2.704
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:36:30,mule,mongoose,chickadee,mongoose,Random,1.1
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:36:31,hawk,crane,lamb,lamb,Random,5.308
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:36:38,bison,otter,salamander,otter,Random,3.077
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:37:00,otter,bee,cobra,bee,Random,3.054
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:37:03,shrimp,hummingbird,gorilla,gorilla,Random,2.713
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:37:09,tortoise,pelican,fowl,pelican,Random,2.91
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:37:13,ibis,grasshopper,cougar,cougar,Random,0.967
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:37:14,gopher,mare,chameleon,chameleon,Random,1.199
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:37:30,armadillo,guinea pig,hummingbird,hummingbird,Random,2.19
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:37:36,jaguar,falcon,bird,bird,Random,1.12
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:37:37,moose,peacock,weasel,weasel,Random,2.133
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:37:43,squirrel,bluejay,emu,emu,Random,1.277
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:37:44,ant,shrimp,shrew,shrimp,Random,0.733
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:37:45,antelope,ant,beetle,ant,Random,1.635
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:37:47,mole,caterpillar,otter,otter,Random,2.357
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:37:55,leopard,grouse,rabbit,rabbit,Random,2.79
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:37:59,cockatiel,canary,polar bear,polar bear,Test,2.187
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:38:06,shark,flamingo,panther,panther,Random,1.573
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:38:14,hawk,gnat,centipede,centipede,Random,2.557
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:38:18,hamster,rodent,whale,rodent,Random,1.24
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:38:23,jackal,rhinoceros,rabbit,rhinoceros,Random,0.163
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:38:23,antelope,peacock,tiger,tiger,Random,1.76
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:38:28,goat,falcon,gazelle,gazelle,Random,1.323
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:38:37,bee,peacock,coyote,coyote,Random,1.417
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:38:38,ram,cougar,hornet,cougar,Random,2.086
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:38:41,woodpecker,sea lion,musk ox,musk ox,Random,6.659
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:38:50,colt,crocodile,crane,crocodile,Random,1.717
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:38:52,tortoise,rodent,platypus,platypus,Random,2.907
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:38:55,crane,shrimp,gerbil,shrimp,Random,2.1
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:39:00,parrot,bear,pig,pig,Random,3.07
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:39:11,polar bear,porcupine,elephant,porcupine,Random,1.961
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:39:13,caribou,cobra,musk ox,cobra,Random,1.347
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:39:18,lynx,leopard,caterpillar,leopard,Random,4.719
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:39:26,guinea pig,gila monster,rhinoceros,rhinoceros,Random,1.29
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:39:28,hedgehog,cat,wasp,cat,Random,1.504
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:39:30,shark,goose,mouse,mouse,Random,0.826
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:39:36,hedgehog,chinchilla,puma,puma,Random,0.773
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:39:40,iguana,goat,butterfly,goat,Random,1.226
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:39:42,crab,octopus,butterfly,octopus,Random,1.146
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:39:43,lizard,fly,leopard,leopard,Random,1.116
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:39:47,octopus,mole,goose,goose,Random,1.074
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:39:51,roadrunner,mosquito,mouse,mosquito,Random,1.153
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:39:58,centipede,yak,kangaroo,kangaroo,Random,1.274
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:40:00,human,gila monster,loon,gila monster,Random,1.783
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:40:02,roadrunner,koala,flamingo,koala,Test,1.651
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:40:04,pelican,caribou,wasp,wasp,Random,1.461
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:40:05,caribou,ladybug,donkey,donkey,Random,2.667
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:40:08,otter,swan,orangutan,orangutan,Random,1.86
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:40:12,turtle,mule,lemur,lemur,Random,1.82
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:40:16,eel,elk,platypus,elk,Random,1.244
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:40:20,yak,goose,chimp,goose,Random,1.502
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:40:25,prairie dog,rooster,fish,rooster,Random,1.68
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:40:32,opossum,chameleon,beetle,beetle,Random,1.266
Dec2015_Random,6IG5MrKNfkyzzlySFXph428zxGRRJs,11-20-15 15:40:34,loon,falcon,amphibian,falcon,Random,1.74
